"","city","type","full_name","specialization","number_teachers","number_places","number_free_places","address","phone","site","email","lon","lat","coord"
"195","Черкаси","ЗНЗ","Черкаська приватна загальноосвітня школа І-ІІІ ступенів ""Перлина""",NA,"20",98,NA,"18005, м. Черкаси, вул. Ю. Іллєнка, 9/1","(0472) 72-27-81","http://www.perlyna.at.ua",NA,NA,NA,"NA:NA"
"196","Черкаси","ЗНЗ","Черкаська приватна загальноосвітня школа І-ІІІ ступенів №770",NA,"15",19,NA,"18023, м. Черкаси, вул. Благовісна, 148","(0472) 72-43-08",NA,NA,32.0503419,49.443403,"49.443403:32.0503419"
"197","Черкаси","ЗНЗ","Черкаська приватна загальноосвітня школа ""Софія""",NA,"18",78,NA,"18030 , м. Черкаси, вул. Пацаєва, 4","(0472) 38-48-80",NA,NA,32.1063365,49.4105755,"49.4105755:32.1063365"
"198","Черкаси","ЗНЗ","Черкаська вечірня (змінна) школа ІІ-ІІІ ступенів Черкаської міської ради Черкаської області",NA,"16",255,NA,"18008 , м. Черкаси, вул. Вернигори, 19","(0472) 63-19-15",NA,NA,32.0436455,49.4293045,"49.4293045:32.0436455"
"199","Чернівці","ЗНЗ","Чернівецький ліцей № 1 Чернівецької міської ради","профіль – фізико-математичний, економічний","24",206,"0","58001, м. Чернівці, вул. Штейнбарга, 2","55-07-20",NA,NA,25.9314199,48.292252,"48.292252:25.9314199"
"200","Чернівці","ЗНЗ","Чернівецький ліцей № 2 Чернівецької міської ради","профіль – філософсько-правовий, історичний","20",150,"0","58003, м. Чернівці, вул. Л. Кобилиці 88-А","55-41-97",NA,NA,25.949228,48.286049,"48.286049:25.949228"
"201","Чернівці","ЗНЗ","Чернівецький міський ліцей № 3 медичного профілю Чернівецької міської ради","профіль – медичний","28",353,"0","58022, м. Чернівці, вул. Залозецького, 13-А","54-68-51",NA,NA,NA,NA,"NA:NA"
"202","Чернівці","ЗНЗ","Чернівецький багатопрофільний ліцей № 4 Чернівецької міської ради","багатопрофільність – іноземна філологія, технологічний (перукарська справа, автосправа)","66",788,"0","58029, м. Чернівці вул. Небесної Сотні, 18-А","3-30-58",NA,NA,25.9378676,48.2651801,"48.2651801:25.9378676"
"203","Чернівці","ЗНЗ","Чернівецькій військово-спортивний ліцей-інтернат Чернівецької міської ради","профіль – військово-спортивний","29",214,"0","58004, м. Чернівці вул. Луковецька, 29","52-24-71",NA,NA,25.9032275,48.28832,"48.28832:25.9032275"
"204","Чернівці","ЗНЗ","Чернівецька гімназія № 1 Чернівецької міської ради ім. Т. Г. Шевченка.","поглиблене вивчення німецької мови","82",630,"0","58005, м. Чернівці, Проспект Незалежності, 68","53-12-78",NA,NA,25.943207,48.2690809,"48.2690809:25.943207"
"205","Чернівці","ЗНЗ","Чернівецька гімназія № 2 Чернівецької міської ради","багатопрофільна гімназія з українською мовою навчання","52",362,"0","58000, м. Чернівці, вул. Головна, 73","51-15-21",NA,NA,25.9347605,48.2892661,"48.2892661:25.9347605"
"206","Чернівці","ЗНЗ","Чернівецька гімназія № 3 Чернівецької міської ради","поглиблене вивчення французької та англійської мов","59",382,"0","58001, м. Чернівці, вул. Головна, 131","52-66-37",NA,NA,25.9410869,48.2812345,"48.2812345:25.9410869"
"207","Чернівці","ЗНЗ","Чернівецька гімназія № 4 Чернівецької міської ради","поглиблене вивчення англійської мови","72",568,"0","58006, м. Чернівці, вул. Щепкіна, 2","55-14-93",NA,NA,25.9274576,48.297155,"48.297155:25.9274576"
"208","Чернівці","ЗНЗ","Чернівецька гімназія № 5 Чернівецької міської ради","профіль – біотехнологічний, правовий","54",425,"0","58001, м. Чернівці, вул. Д. Загула, 8","3-20-90",NA,NA,25.934577,48.283325,"48.283325:25.934577"
"209","Чернівці","ЗНЗ","Чернівецька гімназія № 6 Чернівецької міської ради","школа з вивченням мови нацменшин (румунська мова)","26",101,"0","58000, м. Чернівці, вул. Шептицького, 19","52-35-69",NA,NA,25.9394876,48.2923884,"48.2923884:25.9394876"
"210","Чернівці","ЗНЗ","Чернівецька гімназія № 7 Чернівецької міської ради","поглиблене вивчення англійської мови","93",741,"0","58029, м. Чернівці, Проспект Незалежності, 88","3-52-01",NA,NA,25.9342035,48.2697905,"48.2697905:25.9342035"
"211","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 1 Чернівецької міської ради","профіль – історичний","39",542,"0","58002, м. Чернівці вул. Емінеску, 1","52-59-83",NA,NA,25.93364,48.2915455,"48.2915455:25.93364"
"212","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 2 ім. Ю. Федьковича Чернівецької міської ради","профіль – універсальний","43",720,"0","58001, м. Чернівці, вул. Головна, 87","52-36-49",NA,NA,25.9363961,48.286775,"48.286775:25.9363961"
"213","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 3 Чернівецької міської ради","профіль – українська філологія, історичний","45",594,"0","58003, м. Чернівці, вул. Герцена, 36","53-82-35",NA,NA,25.952833,48.282097,"48.282097:25.952833"
"214","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 4 Чернівецької міської ради","мова навчання – українська, російська","44",530,"0","58000, м. Чернівці, вул. Шевченка, 14-16","52-62-96",NA,NA,25.9369,48.284635,"48.284635:25.9369"
"215","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 5 Чернівецької міської ради","профіль – універсальний","57",801,"0","58000, м. Чернівці, вул. Л. Українки, 1","55-27-11",NA,NA,25.93096,48.289237,"48.289237:25.93096"
"216","Чернівці","ЗНЗ","Чернівецька спеціалізована школа І-ІІІ ступенів № 6 фізико-математичного профілю Чернівецької міської ради","профіль – фізико-математичний, поглиблене вивчення англійської мови","68",971,"0","58013, м. Чернівці, вул. Комарова, 26-В","4-26-38",NA,NA,25.935187,48.2593934,"48.2593934:25.935187"
"217","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 8 Чернівецької міської ради","профіль – історичний","45",527,"0","58004, м. Чернівці, вул. Дзержика, 22","52-44-73",NA,NA,25.9150941,48.2848058,"48.2848058:25.9150941"
"218","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 10 Чернівецької міської ради","школа з вивченням мови нацменшин (румунська мова)","20",118,"0","58004, м. Чернівці, вул. Горіхівська, 31","52-28-12",NA,NA,25.8914074,48.2871679,"48.2871679:25.8914074"
"219","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 11 Чернівецької міської ради","профіль – українська філологія","51",676,"0","58013, м. Чернівці, вул. Півд. -Кільцева, 7-Б","7-98-04",NA,NA,25.9365806,48.2520439,"48.2520439:25.9365806"
"220","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 12 Чернівецької міської ради","профіль – універсальний","29",345,"0","58000, м. Чернівці, вул. Бережанська, 25-А","52-95-21",NA,NA,25.914513,48.306995,"48.306995:25.914513"
"221","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІ ступенів № 13 Чернівецької міської ради","школа з вивченням мови нацменшин (румунська мова)","17",102,"0","58023, м. Чернівці, вул. Немирівська, 3","58-98-69",NA,NA,25.993696,48.2794296,"48.2794296:25.993696"
"222","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 14 Чернівецької міської ради","профіль – універсальний","36",480,"0","58000, м. Чернівці, вул. Шкільна, 3","52-61-81",NA,NA,25.9386476,48.2941355,"48.2941355:25.9386476"
"223","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 16 Чернівецької міської ради","профіль – екологічний","41",501,"0","58002 м. Чернівці, вул. Білоруська, 77","58-28-37",NA,NA,25.9596059,48.2998479,"48.2998479:25.9596059"
"224","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІ ступенів № 17 Чернівецької міської ради","школа з вивченням мови нацменшин (румунська мова)","14",75,"0","58004, м. Чернівці, вул. Сокирянська, 18","51-05-78",NA,NA,25.8936946,48.2750336,"48.2750336:25.8936946"
"225","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 19 Чернівецької міської ради","профіль – універсальний","20",207,"0","58007, м. Чернівці, вул. Хотинська, 23","52-95-21",NA,NA,25.9289984,48.3175865,"48.3175865:25.9289984"
"226","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №20 Чернівецької міської ради","профіль – українська філологія","33",344,"0","58018, м. Чернівці, вул. Глібова, 12","4-01-38",NA,NA,25.949843,48.269485,"48.269485:25.949843"
"227","Чернівці","ЗНЗ","Чернівецька спеціалізована школа І-ІІІ ступенів № 22 Чернівецької міської ради","поглиблене вивчення англійської мови","90",1197,"0","58032, м. Чернівці, вул. Південно-Кільцева, 17","4-49-16",NA,NA,25.9365806,48.2520439,"48.2520439:25.9365806"
"228","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів № 24 ім.О.Кобилянської Чернівецької міської ради","профіль – філологічний, інформаційно-технологічний","67",997,"0","58018, м. Чернівці, вул. Стефюка, 5","4-09-10",NA,NA,25.9463324,48.2664329,"48.2664329:25.9463324"
"229","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №25 Чернівецької міської ради","профіль – екологічний","23",338,"0","58004, м. Чернівці, вул. Благоєва, 8-А","52-63-75",NA,NA,25.9138015,48.2881755,"48.2881755:25.9138015"
"230","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №27 Чернівецької міської ради","профіль – універсальний","82",1120,"0","58032, м. Чернівці, вул. Воробкевича, 19","7-24-00",NA,NA,25.947951,48.2564175,"48.2564175:25.947951"
"231","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №28 Чернівецької міської ради","профіль – універсальний","61",969,"0","58023, м. Чернівці, вул. Руська, 257-А","6-09-11",NA,NA,25.9960966,48.2747455,"48.2747455:25.9960966"
"232","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №30 Чернівецької міської ради","профіль – універсальний","33",371,"0","58022, м. Чернівці, вул. О. Щербанюка, 4","3-42-08",NA,NA,25.9323594,48.2745556,"48.2745556:25.9323594"
"233","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №31 Чернівецької міської ради","профіль – екологічний","43",636,"0","58025, м. Чернівці, вул. Дібровецька, 5-а","54-19-31",NA,NA,25.9646385,48.3263356,"48.3263356:25.9646385"
"234","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №33 технологічного профілю Чернівецької міської ради","профіль – технологічний","36",367,"0","58029, м. Чернівці, вул. Героїв Майдану, 152-А","3-40-57",NA,NA,25.9272295,48.2739385,"48.2739385:25.9272295"
"235","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №37 Чернівецької міської ради","профіль – українська філологія","43",562,"0","58025, м. Чернівці, вул. І. Підкови, 9","56-09-48",NA,NA,25.956684,48.34958,"48.34958:25.956684"
"236","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №38 Чернівецької міської ради","профіль – універсальний","36",481,"0","58025, м. Чернівці, вул. Яна Налепки, 3","56-01-80",NA,NA,25.9576534,48.3518459,"48.3518459:25.9576534"
"237","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №39 Чернівецької міської ради","профіль – українська філологія","28",320,"0","58025, м. Чернівці, вул. І. Карбулицького, 4","56-07-03",NA,NA,NA,NA,"NA:NA"
"238","Чернівці","ЗНЗ","Чернівецька загальноосвітня школа І-ІІІ ступенів №40 Чернівецької міської ради","профіль – універсальний","22",169,"0","58007, м. Чернівці, вул. Осіння, 58","52-94-37",NA,NA,25.897902,48.3299405,"48.3299405:25.897902"
"239","Чернівці","ЗНЗ","Чернівецька спеціалізована школа «Освітні ресурси та технологічний тренінг» І-ІІІ ступенів №41 з вивченням єврейського етнокультурного компонента Чернівецької міської ради","школа з вивченням мови нацменшин (іврит)","22",326,"0","58000, м. Чернівці, вул. Шкільна, 2","52-73-67",NA,NA,25.9375425,48.2940545,"48.2940545:25.9375425"
"240","Чернівці","ЗНЗ","Чернівецький комунальний дошкільний навчальний заклад-загальноосвітній навчальний заклад «Навчально-виховний комплекс «Берегиня» Чернівецької міської ради","функціонують дошкільний і шкільний підрозділи","21",198,"0","58025, м. Чернівці, вул. І. Карбулицького, 2","56-01-81",NA,NA,NA,NA,"NA:NA"
"241","Чернівці","ЗНЗ","Чернівецький комунальний дошкільний навчальний заклад-загальноосвітній навчальний заклад «Навчально-виховний комплекс «Любисток» Чернівецької міської ради","функціонують дошкільний і шкільний підрозділи профіль – біолого-хімічний, філологічний","51",719,"0","58023, м. Чернівці, вул. . Руська, 228-А","6-09-82",NA,NA,25.9791759,48.2797065,"48.2797065:25.9791759"
"242","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 8» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","46",1568,"739","м. Дніпропетровськ, вул. Прапорна, 23","27 10 63",NA,NA,35.0686398,48.5073107,"48.5073107:35.0686398"
"243","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 18» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","21",500,"319","м. Дніпропетровськ, вул.Волоколамська, 12","787 26 21",NA,NA,35.0251879,48.502151,"48.502151:35.0251879"
"244","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 26» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","40",560,"608","м. Дніпропетровськ, вул. Каруни, 129","787 03 02",NA,NA,35.0383524,48.498281,"48.498281:35.0383524"
"245","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 42» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","29",960,"383","м. Дніпропетровськ, вул. Ростовська, 88","23 70 16",NA,NA,35.052928,48.494636,"48.494636:35.052928"
"246","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 43» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","37",1110,"524","м. Дніпропетровськ, вул. Любарського,84","23 80 32",NA,NA,35.0758646,48.4817825,"48.4817825:35.0758646"
"247","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 44 природничо-медичного профілю» Дніпропетровської міської ради","спеціалізована школа","43",1300,"611","м. Дніпропетровськ, вул. С.Ковалевської, 6","27 50 55",NA,NA,35.0750195,48.5149794,"48.5149794:35.0750195"
"248","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 55 інформаційно-технологічного профіілю» Дніпропетровської міської ради","спеціалізована школа","38",1324,"508","м. Дніпропетровськ, вул. Луговська, 211;","23 12 94",NA,NA,35.0609375,48.4915331,"48.4915331:35.0609375"
"249","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 56» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","21",380,"324","м. Дніпропетровськ, вул. Скрябіна, 41","23 91 92",NA,NA,35.0138525,48.4988915,"48.4988915:35.0138525"
"250","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально- виховний комплекс № 57 «загальноосвітній навчальний заклад I ступеня – гімназія» Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","71",1176,"1031","м. Дніпропетровськ, вул. Прогресивна, 3А;","23 13 47",NA,NA,35.0676754,48.4848554,"48.4848554:35.0676754"
"251","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 64» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","26",350,"420","м. Дніпропетровськ, вул. Петрозаводська, 377","27 10 63",NA,NA,34.9911483,48.5277676,"48.5277676:34.9911483"
"252","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 68» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","31",660,"243","м. Дніпропетровськ, вул. Каляєва, 76","787 18 82",NA,NA,35.0283904,48.5070435,"48.5070435:35.0283904"
"253","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 86» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","33",592,"471","м. Дніпропетровськ, вул. Янтарна, 39","724 67 11",NA,NA,35.045297,48.5090765,"48.5090765:35.045297"
"254","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа №114» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","22",250,"295","м. Дніпропетровськ, вул. Башкирська, 6","761 06 21",NA,NA,34.951593,48.5185677,"48.5185677:34.951593"
"255","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 115» Дніпропетровської міської ради","спеціалізована школа","48",660,"640","м. Дніпропетровськ, вул. Передова, 427","760 00 02",NA,NA,34.9657034,48.528293,"48.528293:34.9657034"
"256","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа №116» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","24",500,"334","м. Дніпропетровськ, вул. Передова, 601","720 21 24",NA,NA,34.9477686,48.54203,"48.54203:34.9477686"
"257","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 117» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","25",350,"378","м. Дніпропетровськ, вул. Передова, 800а","720 23 06",NA,NA,34.9243045,48.5554405,"48.5554405:34.9243045"
"258","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально- виховний комплекс №131 «загальноосвітній навчальний заклад I ступеня – гімназія» Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","80",1560,"1269","м. Дніпропетровськ, пров.С.Крушельницької, 10","724 27 72",NA,NA,35.0323654,48.5226285,"48.5226285:35.0323654"
"259","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 133» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","44",1568,"735","м. Дніпропетровськ, пров.С.Крушельницької 5а","761 82 82",NA,NA,35.027511,48.5189585,"48.5189585:35.027511"
"260","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 134 гуманістичного навчання і виховання» Дніпропетровської міської ради","спеціалізована школа","72",1568,"1127","м. Дніпропетровськ, вул. Шолохова, 17","38 21 57",NA,NA,34.989023,48.5057999,"48.5057999:34.989023"
"261","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована середня загально-освітня школа № 142 еколого – економічного профілю» Дніпропетровської міської ради","спеціалізована школа","74",1671,"1147","м. Дніпропетровськ, вул. Біляєва, 2","38 23 19",NA,NA,34.987815,48.5121935,"48.5121935:34.987815"
"262","Дніпро","ЗНЗ","Комунальний заклад освіти «Фінансово-економічний ліцей» Дніпропетровської міської ради","ліцей","24",240,"254","м. Дніпропетровськ, вул. Вітчизняна, 93","789 50 85",NA,NA,35.0347955,48.5156265,"48.5156265:35.0347955"
"263","Дніпро","ЗНЗ","Комунальний заклад освіти «Гімназія № 3» Дніпропетровської міської ради","гімназія","41",1320,"693","м. Дніпропетровськ, вул. Г.Корольової, 14б","27 06 41",NA,NA,35.0877585,48.5059465,"48.5059465:35.0877585"
"264","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована школа № 7 з поглибленим вивченням іноземних мов» Дніпропетровської міської ради","спеціалізована школа","52",960,"904","м. Дніпропетровськ, вул. Тверська, 18","27 69 81",NA,NA,35.0812179,48.5121091,"48.5121091:35.0812179"
"265","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 14» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","35",960,"479","м. Дніпропетровськ, вул. Батумська, 20а","27 15 39",NA,NA,35.082359,48.5139445,"48.5139445:35.082359"
"266","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 17» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","32",384,"459","м. Дніпропетровськ, вул. Смоленська, 1","725 42 64",NA,NA,35.0691044,48.519447,"48.519447:35.0691044"
"267","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 29» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","28",960,"419","м. Дніпропетровськ, вул. Батумська, 64","27 06 73",NA,NA,35.0909324,48.5112585,"48.5112585:35.0909324"
"268","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 41» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","20",270,"286","м. Дніпропетровськ, вул. С. Ковалевської, 71а","726 20 40",NA,NA,35.051885,48.5185945,"48.5185945:35.051885"
"269","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 45» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","56",1080,"907","м. Дніпропетровськ, вул. С. Ковалевської, 88а","724 56 06",NA,NA,35.05284,48.5198257,"48.5198257:35.05284"
"270","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 47 з поглибленим вивченням іноземних мов та фізико-математичного профілю» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","41",600,"521","м. Дніпропетровськ, вул. Воронезька, 67","724 05 55",NA,NA,35.0561941,48.5255275,"48.5255275:35.0561941"
"271","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 63» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","43",1560,"586","м. Дніпропетровськ, вул. Янтарна, 71а","724 42 77",NA,NA,35.045192,48.5175443,"48.5175443:35.045192"
"272","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 69» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","37",1200,"632","м. Дніпропетровськ, вул. С. Ковалевської, 86а","724 83 70",NA,NA,35.053497,48.519064,"48.519064:35.053497"
"273","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс №108 «дошкільний навчальний заклад – загальноосвітній навчальний заклад компенсуючого типу для дітей з малими та затихаючими формами туберкульозу» Дніпропетровської міської ради","загальноосвітній навчальний заклад І ступеня - дошкільний навчальний заклад","32",150,"164","м. Дніпропетровськ, вул. Березинська, 16","724 27 90",NA,NA,35.039266,48.5254646,"48.5254646:35.039266"
"274","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховне обєднання №113 «загальноосвітній навчальний заклад – дошкільний навчальний заклад – позашкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад І-ІІІ ступенів – дошкільний навчальний заклад – позашкільний навчальний заклад","30",560,"272","м. Дніпропетровськ, вул. Лобачевського, 17а","27 30 03",NA,NA,35.1049726,48.5306295,"48.5306295:35.1049726"
"275","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 118 з поглибленим вивченням англійської та німецької мов і предметів природничо-математичного напрямку Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","38",960,"634","м. Дніпропетровськ, вул.Б.Хмельницького, 15","27 69 32",NA,NA,35.079517,48.5056705,"48.5056705:35.079517"
"276","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 121» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","50",1176,"787","м. Дніпропетровськ, вул. Г. Корольової, 14г","27 39 71",NA,NA,35.0877906,48.507396,"48.507396:35.0877906"
"277","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 135» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","65",1200,"1031","м. Дніпропетровськ, вул. Березинська, 31","724 04 37",NA,NA,35.02247,48.5316901,"48.5316901:35.02247"
"278","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 138 «загальноосвітній навчальний заклад І ступеня - гімназія» міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","53",1376,"979","м. Дніпропетровськ, вул. Березинська, 29","724 02 30",NA,NA,35.0244636,48.5306027,"48.5306027:35.0244636"
"279","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 139 «загальноосвітній навчальний заклад – центр творчості «Дума» Дніпропетровської міської ради","загальноосвітній навчальний заклад – центр творчості","68",1176,"1044","м. Дніпропетровськ, вул. Березинська, 4","724 54 55",NA,NA,35.0440961,48.5245205,"48.5245205:35.0440961"
"280","Дніпро","ЗНЗ","Комунальний заклад освіти «Дніпро-петровська середня загальноосвітня школа І-ІІІ ст. № 147 ім. В.Чорновола» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","54",1668,"947","м. Дніпропетровськ, пр. Миру, 51 А",NA,NA,NA,35.013172,48.527761,"48.527761:35.013172"
"281","Дніпро","ЗНЗ","Комунальний заклад освіти «Вечірня (змінна) середня загальноосвітня школа №38» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","5",NA,"87","м. Дніпропетровськ вул. Янтарна, 81-б","724-27-20",NA,NA,35.0444505,48.5274554,"48.5274554:35.0444505"
"282","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 4 «Середня загальноосвітня школа – дошкільний навчальний заклад (дитячий садок)» Дніпропетровської міської ради","середня загальноосвітня школа – дошкільний навчальний заклад","21",840,"276","м. Дніпропетровськ, вул. Олександра Красносельського, 30 а",NA,NA,NA,34.9611044,48.4559875,"48.4559875:34.9611044"
"283","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 5» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","36",730,"649","м.Дніпропетровськ, вул. Караваєва, 17а",NA,NA,NA,34.9800005,48.463798,"48.463798:34.9800005"
"284","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 36 «Спеціалізована середня загальноосвітня школа техніко-економічного профілю-дошкільний навчальний заклад» Дніпропетровської міської ради","спеціалізована школа - дошкільний навчальний заклад","32",700,"443","м. Дніпропетровськ, пр. Сергія Нігояна, 57","374 47 53",NA,NA,34.9851185,48.4761861,"48.4761861:34.9851185"
"285","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 50» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","27",820,"366","м. Дніпропетровськ, пр.Металургів, 43","760 58 48",NA,NA,34.9688011,48.447572,"48.447572:34.9688011"
"286","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 54» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","66",1176,"968","м. Дніпропетровськ, пров. Парусний, 3","773 41 06",NA,NA,34.9084311,48.4812477,"48.4812477:34.9084311"
"287","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 59 «Загальноосвітній навчальний заклад-дошкільний навчальний заклад» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","68",936,"500","м. Дніпропетровськ, вул. Новоорловська, 1а","760 58 89",NA,NA,34.9850805,48.463308,"48.463308:34.9850805"
"288","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 72» Дніпропетровської міської ради","загальноосвітній навчальний заклад - дошкільний навчальний заклад","27",760,"233","м. Дніпропетровськ, вул.Фортечна, 42а","766 54 64",NA,NA,34.9580892,48.4856271,"48.4856271:34.9580892"
